sample_name	amoxicillin	ampicillin	ceftriaxone	ciprofloxacin	gentamicin	levofloxacin	tetracycline	tobramycin
562.19186	NA	NA	NA	NA	NA	NA	susceptible	NA
562.19189	NA	NA	NA	NA	NA	NA	susceptible	NA
562.19194	NA	NA	resistant	susceptible	NA	NA	NA	NA
562.19195	NA	NA	resistant	susceptible	NA	NA	NA	NA
562.19196	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.19197	NA	NA	resistant	susceptible	NA	NA	NA	NA
562.19184	NA	NA	NA	NA	NA	NA	susceptible	NA
562.17722	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.17721	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.17621	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.22796	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22795	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22794	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.10576	NA	NA	resistant	NA	NA	NA	NA	NA
562.12959	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.1296	NA	NA	resistant	resistant	NA	resistant	susceptible	NA
562.12961	NA	resistant	NA	susceptible	resistant	NA	NA	intermediate
562.12962	NA	resistant	NA	intermediate	susceptible	NA	NA	susceptible
562.13502	NA	NA	NA	resistant	resistant	NA	resistant	NA
562.13671	NA	resistant	NA	susceptible	resistant	NA	NA	NA
562.16324	NA	NA	resistant	resistant	NA	resistant	susceptible	NA
562.16325	NA	NA	resistant	NA	NA	susceptible	resistant	NA
562.16326	NA	NA	resistant	NA	susceptible	susceptible	resistant	NA
562.16327	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.16466	NA	NA	resistant	NA	NA	NA	resistant	NA
562.17359	NA	NA	NA	resistant	susceptible	NA	NA	NA
562.1762	NA	resistant	resistant	resistant	NA	resistant	susceptible	NA
562.19198	NA	NA	resistant	NA	susceptible	NA	NA	NA
562.19199	NA	NA	resistant	NA	NA	NA	NA	NA
562.192	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.19201	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.22436	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22437	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22438	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22439	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.2244	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.22441	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22442	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.22443	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22444	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22445	NA	resistant	NA	susceptible	resistant	NA	NA	intermediate
562.22446	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22447	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22448	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22449	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.2245	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22451	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22452	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22435	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22797	NA	susceptible	NA	resistant	susceptible	NA	NA	susceptible
562.22434	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.22432	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.19221	NA	NA	resistant	NA	NA	NA	NA	NA
562.19631	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.19632	NA	NA	resistant	resistant	NA	resistant	resistant	intermediate
562.19633	NA	NA	resistant	resistant	NA	resistant	susceptible	NA
562.19637	NA	NA	resistant	NA	NA	NA	NA	NA
562.19638	NA	NA	resistant	NA	NA	NA	NA	NA
562.19821	NA	NA	resistant	resistant	susceptible	resistant	susceptible	NA
562.19823	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.20499	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.21897	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.21898	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.21899	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.22426	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.22428	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22429	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.2243	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22431	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.22433	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22798	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22799	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.228	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22859	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22858	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22857	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22856	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22855	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22854	susceptible	NA	NA	resistant	resistant	NA	NA	NA
562.22853	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22852	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22851	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2285	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22849	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22848	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22847	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.22846	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22845	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22844	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22843	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2286	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.22842	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22861	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22863	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2288	NA	resistant	NA	intermediate	susceptible	NA	NA	susceptible
562.22879	NA	susceptible	NA	resistant	susceptible	NA	NA	susceptible
562.22878	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22877	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22876	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22875	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22874	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22873	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22872	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22871	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2287	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22869	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22868	susceptible	NA	NA	resistant	resistant	NA	NA	NA
562.22867	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.22866	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22865	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.22864	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22862	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22882	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22841	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22839	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22817	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22816	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22815	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22814	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22813	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.22812	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22811	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.2281	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22809	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22808	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22807	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22806	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.22805	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22804	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22803	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22802	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22801	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22818	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.2284	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22819	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22821	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.22838	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22837	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22836	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22835	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22834	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22833	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22832	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22831	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2283	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.22829	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22828	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.22827	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22826	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22825	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.22824	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22823	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.22822	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.2282	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.23716	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23709	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23718	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.57121	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5712	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57119	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57118	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57117	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57115	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57114	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57111	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5711	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57109	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57108	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57107	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57106	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57105	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57104	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57122	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57123	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57125	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57126	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57143	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57141	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.5714	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57139	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57138	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57137	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57136	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57103	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57135	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57133	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57132	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57131	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.5713	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57129	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57128	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57127	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57134	NA	susceptible	NA	susceptible	resistant	NA	NA	resistant
562.571	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57099	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57098	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57076	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.5705	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.5704	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.5703	NA	NA	resistant	resistant	susceptible	NA	NA	NA
562.5701	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.57	NA	NA	susceptible	resistant	susceptible	NA	NA	NA
562.5699	NA	susceptible	susceptible	resistant	susceptible	NA	NA	NA
562.57077	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.5698	NA	NA	susceptible	NA	susceptible	NA	NA	NA
562.5696	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.5695	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.5693	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.5692	NA	NA	susceptible	susceptible	NA	NA	NA	NA
562.56919	NA	resistant	NA	NA	NA	NA	NA	NA
562.56914	NA	resistant	NA	NA	NA	NA	NA	NA
562.56912	NA	resistant	NA	NA	NA	NA	NA	NA
562.5697	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.57144	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57078	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.5708	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.57095	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57094	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57093	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57092	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57091	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.5709	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57089	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57079	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57088	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57086	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57085	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57084	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57083	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57082	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57081	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.5708	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57087	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57146	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57147	NA	susceptible	NA	susceptible	susceptible	NA	NA	resistant
562.57148	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57207	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57206	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57205	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57203	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57202	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57201	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.572	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57208	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57199	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57197	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57196	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57195	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57194	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57193	NA	susceptible	NA	susceptible	susceptible	NA	NA	resistant
562.57192	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57191	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57198	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5719	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57209	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57211	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57229	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57228	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57227	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57226	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57225	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57222	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57221	NA	susceptible	NA	resistant	susceptible	NA	NA	susceptible
562.5721	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.5722	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57218	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57217	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57216	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57215	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57214	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57213	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57212	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57219	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.56911	NA	resistant	NA	NA	NA	NA	NA	NA
562.57189	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57187	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57165	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57164	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57163	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57162	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57161	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.5716	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57159	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57166	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57158	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57155	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57154	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57153	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57152	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57151	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5715	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57149	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57156	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57188	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57167	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57169	NA	resistant	NA	susceptible	resistant	NA	NA	susceptible
562.57186	NA	susceptible	NA	susceptible	susceptible	NA	NA	resistant
562.57185	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57184	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57183	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57182	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57181	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.5718	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57168	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57179	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57177	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57176	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57174	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
